IDA;Aire geographique;Signe FR;Signe UE;Produit
2237;Franche-Comté Vuillafans blanc;;IGP;Franche-Comté Vuillafans mousseux de qualité rouge
2237;Franche-Comté Vuillafans blanc;;IGP;Franche-Comté Vuillafans primeur ou nouveau blanc
2237;Franche-Comté Vuillafans blanc;;IGP;Franche-Comté Vuillafans primeur ou nouveau rosé
2237;Franche-Comté Vuillafans blanc;;IGP;Franche-Comté Vuillafans primeur ou nouveau rouge
2237;Franche-Comté Vuillafans blanc;;IGP;Franche-Comté Vuillafans rosé
2237;Franche-Comté Vuillafans blanc;;IGP;Franche-Comté Vuillafans rouge
83;Fronsac;AOC;AOP;Fronsac
77;Fronton;AOC;AOP;Fronton rosé
77;Fronton;AOC;AOP;Fronton rouge
1846;Gâche vendéenne;;IGP;Gâche vendéenne
84;Gaillac blanc;AOC;AOP;Gaillac blanc
84;Gaillac blanc;AOC;AOP;Gaillac blanc primeur
84;Gaillac blanc;AOC;AOP;Gaillac doux
84;Gaillac blanc;AOC;AOP;Gaillac méthode ancestrale
84;Gaillac blanc;AOC;AOP;Gaillac méthode ancestrale doux
84;Gaillac blanc;AOC;AOP;Gaillac mousseux
85;Gaillac premières côtes;AOC;AOP;Gaillac premières côtes
1627;Gaillac rouge et rosé;AOC;AOP;Gaillac rosé
1627;Gaillac rouge et rosé;AOC;AOP;Gaillac rouge
1627;Gaillac rouge et rosé;AOC;AOP;Gaillac rouge primeur
84;Gaillac blanc;AOC;AOP;Gaillac vendanges tardives
2010;Gard;;IGP;Gard blanc
2010;Gard;;IGP;Gard primeur ou nouveau blanc
2010;Gard;;IGP;Gard primeur ou nouveau rosé
2010;Gard;;IGP;Gard primeur ou nouveau rouge
2010;Gard;;IGP;Gard rosé
2010;Gard;;IGP;Gard rouge
2392;Génépi des Alpes;;IGP;Génépi des Alpes
2224;Genièvre Flandre-Artois;;IG - ;Genièvre Flandre-Artois
2394;Genièvre de grains ou Graanjenever ou Graangenever;;IG - ;Genièvre ou Jenever ou Genever
1667;Génisse Fleur d'Aubrac;;IGP;Génisse Fleur d'Aubrac
2020;Gers;;IGP;Gers blanc
2020;Gers;;IGP;Gers mousseux de qualité blanc
2020;Gers;;IGP;Gers mousseux de qualité rosé
2020;Gers;;IGP;Gers mousseux de qualité rouge
2020;Gers;;IGP;Gers primeur ou nouveau blanc
2020;Gers;;IGP;Gers primeur ou nouveau rosé
2020;Gers;;IGP;Gers primeur ou nouveau rouge
2020;Gers;;IGP;Gers rosé
2020;Gers;;IGP;Gers rouge
2020;Gers;;IGP;Gers surmûri blanc
2020;Gers;;IGP;Gers surmûri rosé
2020;Gers;;IGP;Gers surmûri rouge
543;Gevrey-Chambertin;AOC;AOP;Gevrey-Chambertin
570;Gevrey-Chambertin premier cru;AOC;AOP;Gevrey-Chambertin premier cru
544;Gevrey-Chambertin premier cru Au Closeau;AOC;AOP;Gevrey-Chambertin premier cru Au Closeau
545;Gevrey-Chambertin premier cru Aux Combottes;AOC;AOP;Gevrey-Chambertin premier cru Aux Combottes
546;Gevrey-Chambertin premier cru Bel Air;AOC;AOP;Gevrey-Chambertin premier cru Bel Air
547;Gevrey-Chambertin premier cru Champeaux;AOC;AOP;Gevrey-Chambertin premier cru Champeaux
548;Gevrey-Chambertin premier cru Champonnet;AOC;AOP;Gevrey-Chambertin premier cru Champonnet
549;Gevrey-Chambertin premier cru Cherbaudes;AOC;AOP;Gevrey-Chambertin premier cru Cherbaudes
552;Gevrey-Chambertin premier cru Clos des Varoilles;AOC;AOP;Gevrey-Chambertin premier cru Clos des Varoilles
553;Gevrey-Chambertin premier cru Clos du Chapitre;AOC;AOP;Gevrey-Chambertin premier cru Clos du Chapitre
550;Gevrey-Chambertin premier cru Clos Prieur;AOC;AOP;Gevrey-Chambertin premier cru Clos Prieur
551;Gevrey-Chambertin premier cru Clos Saint-Jacques;AOC;AOP;Gevrey-Chambertin premier cru Clos Saint-Jacques
554;Gevrey-Chambertin premier cru Combe au Moine;AOC;AOP;Gevrey-Chambertin premier cru Combe au Moine
555;Gevrey-Chambertin premier cru Craipillot;AOC;AOP;Gevrey-Chambertin premier cru Craipillot
556;Gevrey-Chambertin premier cru En Ergot;AOC;AOP;Gevrey-Chambertin premier cru En Ergot
557;Gevrey-Chambertin premier cru Estournelles-Saint-Jacques;AOC;AOP;Gevrey-Chambertin premier cru Estournelles-Saint-Jacques
558;Gevrey-Chambertin premier cru Fonteny;AOC;AOP;Gevrey-Chambertin premier cru Fonteny
559;Gevrey-Chambertin premier cru Issarts;AOC;AOP;Gevrey-Chambertin premier cru Issarts
560;Gevrey-Chambertin premier cru La Bossière;AOC;AOP;Gevrey-Chambertin premier cru La Bossière
561;Gevrey-Chambertin premier cru La Perrière;AOC;AOP;Gevrey-Chambertin premier cru La Perrière
562;Gevrey-Chambertin premier cru La Romanée;AOC;AOP;Gevrey-Chambertin premier cru La Romanée
563;Gevrey-Chambertin premier cru Lavaut Saint-Jacques;AOC;AOP;Gevrey-Chambertin premier cru Lavaut Saint-Jacques
564;Gevrey-Chambertin premier cru Les Cazetiers;AOC;AOP;Gevrey-Chambertin premier cru Les Cazetiers
565;Gevrey-Chambertin premier cru Les Corbeaux;AOC;AOP;Gevrey-Chambertin premier cru Les Corbeaux
566;Gevrey-Chambertin premier cru Les Goulots;AOC;AOP;Gevrey-Chambertin premier cru Les Goulots
567;Gevrey-Chambertin premier cru Petite Chapelle;AOC;AOP;Gevrey-Chambertin premier cru Petite Chapelle
568;Gevrey-Chambertin premier cru Petits Cazetiers;AOC;AOP;Gevrey-Chambertin premier cru Petits Cazetiers
569;Gevrey-Chambertin premier cru Poissenot;AOC;AOP;Gevrey-Chambertin premier cru Poissenot
1307;Gigondas;AOC;AOP;Gigondas rosé
1307;Gigondas;AOC;AOP;Gigondas rouge
571;Givry;AOC;AOP;Givry blanc
592;Givry premier cru A Vigne Rouge;AOC;AOP;Givry premier cru A Vigne Rouge blanc
592;Givry premier cru A Vigne Rouge;AOC;AOP;Givry premier cru A Vigne Rouge rouge
598;Givry premier cru;AOC;AOP;Givry premier cru blanc
2157;Givry premier cru Champ Nalot;AOC;AOP;Givry premier cru Champ Nalot blanc
2157;Givry premier cru Champ Nalot;AOC;AOP;Givry premier cru Champ Nalot rouge
573;Givry premier cru Clos Charlé;AOC;AOP;Givry premier cru Clos Charlé blanc
573;Givry premier cru Clos Charlé;AOC;AOP;Givry premier cru Clos Charlé rouge
580;Givry premier cru Clos de la Baraude;AOC;AOP;Givry premier cru Clos de la Baraude blanc
580;Givry premier cru Clos de la Baraude;AOC;AOP;Givry premier cru Clos de la Baraude rouge
572;Givry premier cru Clos du Cellier aux Moines;AOC;AOP;Givry premier cru Clos du Cellier aux Moines blanc
572;Givry premier cru Clos du Cellier aux Moines;AOC;AOP;Givry premier cru Clos du Cellier aux Moines rouge
581;Givry premier cru Clos du Cras long;AOC;AOP;Givry premier cru Clos du Cras long blanc
581;Givry premier cru Clos du Cras long;AOC;AOP;Givry premier cru Clos du Cras long rouge
582;Givry premier cru Clos du Vernoy;AOC;AOP;Givry premier cru Clos du Vernoy blanc
582;Givry premier cru Clos du Vernoy;AOC;AOP;Givry premier cru Clos du Vernoy rouge
574;Givry premier cru Clos Jus;AOC;AOP;Givry premier cru Clos Jus blanc
574;Givry premier cru Clos Jus;AOC;AOP;Givry premier cru Clos Jus rouge
575;Givry premier cru Clos Marceaux;AOC;AOP;Givry premier cru Clos Marceaux blanc
575;Givry premier cru Clos Marceaux;AOC;AOP;Givry premier cru Clos Marceaux rouge
576;Givry premier cru Clos Marole;AOC;AOP;Givry premier cru Clos Marole blanc
576;Givry premier cru Clos Marole;AOC;AOP;Givry premier cru Clos Marole rouge
577;Givry premier cru Clos Saint-Paul;AOC;AOP;Givry premier cru Clos Saint-Paul blanc
577;Givry premier cru Clos Saint-Paul;AOC;AOP;Givry premier cru Clos Saint-Paul rouge
578;Givry premier cru Clos Saint-Pierre;AOC;AOP;Givry premier cru Clos Saint-Pierre blanc
578;Givry premier cru Clos Saint-Pierre;AOC;AOP;Givry premier cru Clos Saint-Pierre rouge
579;Givry premier cru Clos Salomon;AOC;AOP;Givry premier cru Clos Salomon blanc
579;Givry premier cru Clos Salomon;AOC;AOP;Givry premier cru Clos Salomon rouge
594;Givry premier cru Crausot;AOC;AOP;Givry premier cru Crausot blanc
594;Givry premier cru Crausot;AOC;AOP;Givry premier cru Crausot rouge
595;Givry premier cru Crémillons;AOC;AOP;Givry premier cru Crémillons blanc
595;Givry premier cru Crémillons;AOC;AOP;Givry premier cru Crémillons rouge
597;Givry premier cru En Choué;AOC;AOP;Givry premier cru En Choué blanc
597;Givry premier cru En Choué;AOC;AOP;Givry premier cru En Choué rouge
2158;Givry premier cru En Veau;AOC;AOP;Givry premier cru En Veau blanc
2158;Givry premier cru En Veau;AOC;AOP;Givry premier cru En Veau rouge
2159;Givry premier cru La Brûlée;AOC;AOP;Givry premier cru La Brûlée blanc
2159;Givry premier cru La Brûlée;AOC;AOP;Givry premier cru La Brûlée rouge
596;Givry premier cru La Grande Berge;AOC;AOP;Givry premier cru La Grande Berge blanc
596;Givry premier cru La Grande Berge;AOC;AOP;Givry premier cru La Grande Berge rouge
2160;Givry premier cru La Matrosse;AOC;AOP;Givry premier cru La Matrosse blanc
2160;Givry premier cru La Matrosse;AOC;AOP;Givry premier cru La Matrosse rouge
2161;Givry premier cru La Petite Berge;AOC;AOP;Givry premier cru La Petite Berge blanc
2161;Givry premier cru La Petite Berge;AOC;AOP;Givry premier cru La Petite Berge rouge
593;Givry premier cru La Plante;AOC;AOP;Givry premier cru La Plante blanc
593;Givry premier cru La Plante;AOC;AOP;Givry premier cru La Plante rouge
2162;Givry premier cru Le Champ Lalot;AOC;AOP;Givry premier cru Le Champ Lalot blanc
2162;Givry premier cru Le Champ Lalot;AOC;AOP;Givry premier cru Le Champ Lalot rouge
2163;Givry premier cru Le Médenchot;AOC;AOP;Givry premier cru Le Médenchot blanc
2163;Givry premier cru Le Médenchot;AOC;AOP;Givry premier cru Le Médenchot rouge
589;Givry premier cru Le Paradis;AOC;AOP;Givry premier cru Le Paradis blanc
589;Givry premier cru Le Paradis;AOC;AOP;Givry premier cru Le Paradis rouge
588;Givry premier cru Le Petit Prétan;AOC;AOP;Givry premier cru Le Petit Prétan blanc
588;Givry premier cru Le Petit Prétan;AOC;AOP;Givry premier cru Le Petit Prétan rouge
2164;Givry premier cru Le Pied de Chaume;AOC;AOP;Givry premier cru Le Pied de Chaume blanc
2164;Givry premier cru Le Pied de Chaume;AOC;AOP;Givry premier cru Le Pied de Chaume rouge
2165;Givry premier cru Le Pied du Clou;AOC;AOP;Givry premier cru Le Pied du Clou blanc
2165;Givry premier cru Le Pied du Clou;AOC;AOP;Givry premier cru Le Pied du Clou rouge
2166;Givry premier cru Le Vernoy;AOC;AOP;Givry premier cru Le Vernoy blanc
2166;Givry premier cru Le Vernoy;AOC;AOP;Givry premier cru Le Vernoy rouge
590;Givry premier cru Le Vigron;AOC;AOP;Givry premier cru Le Vigron blanc
590;Givry premier cru Le Vigron;AOC;AOP;Givry premier cru Le Vigron rouge
583;Givry premier cru Les Bois Chevaux;AOC;AOP;Givry premier cru Les Bois Chevaux blanc
583;Givry premier cru Les Bois Chevaux;AOC;AOP;Givry premier cru Les Bois Chevaux rouge
591;Givry premier cru Les Bois Gautiers;AOC;AOP;Givry premier cru Les Bois Gautiers blanc
591;Givry premier cru Les Bois Gautiers;AOC;AOP;Givry premier cru Les Bois Gautiers rouge
2167;Givry premier cru Les Combes;AOC;AOP;Givry premier cru Les Combes blanc
2167;Givry premier cru Les Combes;AOC;AOP;Givry premier cru Les Combes rouge
2168;Givry premier cru Les Galaffres;AOC;AOP;Givry premier cru Les Galaffres blanc
2168;Givry premier cru Les Galaffres;AOC;AOP;Givry premier cru Les Galaffres rouge
584;Givry premier cru Les Grandes Vignes;AOC;AOP;Givry premier cru Les Grandes Vignes blanc
584;Givry premier cru Les Grandes Vignes;AOC;AOP;Givry premier cru Les Grandes Vignes rouge
585;Givry premier cru Les Grands Prétans;AOC;AOP;Givry premier cru Les Grands Prétans blanc
585;Givry premier cru Les Grands Prétans;AOC;AOP;Givry premier cru Les Grands Prétans rouge
586;Givry premier cru Petit Marole;AOC;AOP;Givry premier cru Petit Marole blanc
586;Givry premier cru Petit Marole;AOC;AOP;Givry premier cru Petit Marole rouge
598;Givry premier cru;AOC;AOP;Givry premier cru rouge
587;Givry premier cru Servoisine;AOC;AOP;Givry premier cru Servoisine blanc
587;Givry premier cru Servoisine;AOC;AOP;Givry premier cru Servoisine rouge
571;Givry;AOC;AOP;Givry rouge
1334;Grand Roussillon;AOC;AOP;Grand Roussillon blanc
1334;Grand Roussillon;AOC;AOP;Grand Roussillon rancio
1334;Grand Roussillon;AOC;AOP;Grand Roussillon rosé
1334;Grand Roussillon;AOC;AOP;Grand Roussillon rouge
2188;Grands-Echezeaux;AOC;AOP;Grands-Echezeaux
86;Graves;AOC;AOP;Graves blanc
87;Graves de Vayres;AOC;AOP;Graves de Vayres blanc
87;Graves de Vayres;AOC;AOP;Graves de Vayres blanc sec
87;Graves de Vayres;AOC;AOP;Graves de Vayres rouge
86;Graves;AOC;AOP;Graves rouge
86;Graves;AOC;AOP;Graves supérieures
2123;Grignan-les-Adhémar;AOC;AOP;Grignan-les-Adhémar blanc
2123;Grignan-les-Adhémar;AOC;AOP;Grignan-les-Adhémar primeur ou nouveau blanc
2123;Grignan-les-Adhémar;AOC;AOP;Grignan-les-Adhémar primeur ou nouveau rosé
2123;Grignan-les-Adhémar;AOC;AOP;Grignan-les-Adhémar primeur ou nouveau rouge
2123;Grignan-les-Adhémar;AOC;AOP;Grignan-les-Adhémar rosé
2123;Grignan-les-Adhémar;AOC;AOP;Grignan-les-Adhémar rouge
600;Griotte-Chambertin;AOC;AOP;Griotte-Chambertin
2171;Gros Plant du Pays nantais;AOC;AOP;Gros Plant du Pays nantais
2171;Gros Plant du Pays nantais;AOC;AOP;Gros Plant du Pays nantais sur lie
1957;Haut Armagnac;AOC;;Haut Armagnac
88;Haut-Médoc;AOC;AOP;Haut-Médoc
1666;Haut-Montravel;AOC;AOP;Haut-Montravel
2143;Haut-Poitou;AOC;AOP;Haut-Poitou blanc
2143;Haut-Poitou;AOC;AOP;Haut-Poitou rosé
2143;Haut-Poitou;AOC;AOP;Haut-Poitou rouge
2090;Haute Vallée de l'Aude;;IGP;Haute Vallée de l'Aude blanc
2090;Haute Vallée de l'Aude;;IGP;Haute Vallée de l'Aude primeur ou nouveau blanc
2090;Haute Vallée de l'Aude;;IGP;Haute Vallée de l'Aude primeur ou nouveau rosé
2090;Haute Vallée de l'Aude;;IGP;Haute Vallée de l'Aude primeur ou nouveau rouge
2090;Haute Vallée de l'Aude;;IGP;Haute Vallée de l'Aude rosé
2090;Haute Vallée de l'Aude;;IGP;Haute Vallée de l'Aude rouge
2109;Haute Vallée de l'Orb;;IGP;Haute Vallée de l'Orb blanc
2109;Haute Vallée de l'Orb;;IGP;Haute Vallée de l'Orb mousseux de qualité blanc
2109;Haute Vallée de l'Orb;;IGP;Haute Vallée de l'Orb mousseux de qualité rosé
2109;Haute Vallée de l'Orb;;IGP;Haute Vallée de l'Orb mousseux de qualité rouge
2109;Haute Vallée de l'Orb;;IGP;Haute Vallée de l'Orb primeur ou nouveau blanc
2109;Haute Vallée de l'Orb;;IGP;Haute Vallée de l'Orb primeur ou nouveau rosé
2109;Haute Vallée de l'Orb;;IGP;Haute Vallée de l'Orb primeur ou nouveau rouge
2109;Haute Vallée de l'Orb;;IGP;Haute Vallée de l'Orb rosé
2109;Haute Vallée de l'Orb;;IGP;Haute Vallée de l'Orb rouge
2109;Haute Vallée de l'Orb;;IGP;Haute Vallée de l'Orb surmûri blanc
2109;Haute Vallée de l'Orb;;IGP;Haute Vallée de l'Orb surmûri rosé
2109;Haute Vallée de l'Orb;;IGP;Haute Vallée de l'Orb surmûri rouge
2049;Haute-Marne;;IGP;Haute-Marne blanc
2410;vins mousseux de qualité;;IGP;Haute-Marne Mousseux de qualité blanc
2410;vins mousseux de qualité;;IGP;Haute-Marne Mousseux de qualité rosé
2410;vins mousseux de qualité;;IGP;Haute-Marne Mousseux de qualité rouge
2049;Haute-Marne;;IGP;Haute-Marne primeur ou nouveau blanc
2049;Haute-Marne;;IGP;Haute-Marne primeur ou nouveau rosé
2049;Haute-Marne;;IGP;Haute-Marne primeur ou nouveau rouge
2049;Haute-Marne;;IGP;Haute-Marne rosé
2049;Haute-Marne;;IGP;Haute-Marne rouge
2085;Haute-Vienne;;IGP;Haute-Vienne blanc
2085;Haute-Vienne;;IGP;Haute-Vienne primeur ou nouveau blanc
2085;Haute-Vienne;;IGP;Haute-Vienne primeur ou nouveau rosé
2085;Haute-Vienne;;IGP;Haute-Vienne primeur ou nouveau rouge
2085;Haute-Vienne;;IGP;Haute-Vienne rosé
2085;Haute-Vienne;;IGP;Haute-Vienne rouge
1975;Hautes-Alpes;;IGP;Hautes-Alpes blanc
1975;Hautes-Alpes;;IGP;Hautes-Alpes mousseux de qualité blanc
1975;Hautes-Alpes;;IGP;Hautes-Alpes mousseux de qualité rosé
1975;Hautes-Alpes;;IGP;Hautes-Alpes mousseux de qualité rouge
1975;Hautes-Alpes;;IGP;Hautes-Alpes primeur ou nouveau blanc
1975;Hautes-Alpes;;IGP;Hautes-Alpes primeur ou nouveau rosé
1975;Hautes-Alpes;;IGP;Hautes-Alpes primeur ou nouveau rouge
1975;Hautes-Alpes;;IGP;Hautes-Alpes rosé
1975;Hautes-Alpes;;IGP;Hautes-Alpes rouge
;Hautes-Pyrénées;;IGP;Hautes-Pyrénées Blanc
;Hautes-Pyrénées;;IGP;Hautes-Pyrénées Rosé
;Hautes-Pyrénées;;IGP;Hautes-Pyrénées Rouge
1308;Hermitage;AOC;AOP;Hermitage rouge
1308;Hermitage;AOC;AOP;Hermitage vin de paille
2000;Ile de Beauté;;IGP;Ile de Beauté blanc
2000;Ile de Beauté;;IGP;Ile de Beauté primeur ou nouveau blanc
2000;Ile de Beauté;;IGP;Ile de Beauté primeur ou nouveau rosé
2000;Ile de Beauté;;IGP;Ile de Beauté primeur ou nouveau rouge
2000;Ile de Beauté;;IGP;Ile de Beauté rosé
2000;Ile de Beauté;;IGP;Ile de Beauté rouge
1233;Irancy;AOC;AOP;Irancy
90;Irouléguy;AOC;AOP;Irouléguy blanc
90;Irouléguy;AOC;AOP;Irouléguy rosé
90;Irouléguy;AOC;AOP;Irouléguy rouge
2238;Isère Balmes dauphinoises;;IGP;Isère Balmes dauphinoises blanc
2238;Isère Balmes dauphinoises;;IGP;Isère Balmes dauphinoises rosé
2238;Isère Balmes dauphinoises;;IGP;Isère Balmes dauphinoises rouge
2034;Isère;;IGP;Isère blanc
2239;Isère Côteaux du Grésivaudan;;IGP;Isère Côteaux du Grésivaudan blanc
2239;Isère Côteaux du Grésivaudan;;IGP;Isère Côteaux du Grésivaudan rosé
2239;Isère Côteaux du Grésivaudan;;IGP;Isère Côteaux du Grésivaudan rouge
2034;Isère;;IGP;Isère rosé
2034;Isère;;IGP;Isère rouge
2406;Jambon d'Auvergne;;IGP;Jambon d'Auvergne
1533;Jambon de Bayonne;;IGP;Jambon de Bayonne
1825;Jambon de l'Ardèche;;IGP;Jambon de l'Ardèche
1729;Jambon de Lacaune;;IGP;Jambon de Lacaune
1782;Jambon de Vendée;;IGP;Jambon de Vendée
2413;Jambon du Kintoa;AOC;AOP;Jambon du Kintoa
1805;Jambon noir de Bigorre;AOC;AOP;Jambon noir de Bigorre
1679;Jambon sec de Corse ou Jambon sec de Corse - Prisuttu;AOC;AOP;Jambon sec de Corse ou Jambon sec de Corse - Prisuttu
1534;Jambon sec et noix de jambon sec des Ardennes;;IGP;Jambon sec des Ardennes et Noix de jambon sec des Ardennes
;Val de Loire;;IGP;Jardin De La France Blanc
;Val de Loire;;IGP;Jardin De La France Rosé
;Val de Loire;;IGP;Jardin De La France Rouge
179;Jasnières;AOC;AOP;Jasnières
601;Juliénas;AOC;AOP;Juliénas
;Juliénas;AOC;AOP;Juliénas La Bottière
;Juliénas;AOC;AOP;Juliénas Les Capitans
;Juliénas;AOC;AOP;Juliénas Les Chers
;Juliénas;AOC;AOP;Juliénas Les Paquelets
91;Jurançon;AOC;AOP;Jurançon
91;Jurançon;AOC;AOP;Jurançon sec
91;Jurançon;AOC;AOP;Jurançon vendanges tardives
606;L'Etoile;AOC;AOP;L'Etoile blanc
606;L'Etoile;AOC;AOP;L'Etoile vin de paille
606;L'Etoile;AOC;AOP;L'Etoile vin jaune
1839;La Clape;AOC;;La Clape blanc
1839;La Clape;AOC;;La Clape rouge
607;La Grande Rue;AOC;AOP;La Grande Rue
608;La Romanée;AOC;AOP;La Romanée
609;La Tâche;AOC;AOP;La Tâche
610;Ladoix;AOC;AOP;Ladoix blanc
611;Ladoix premier cru Basses Mourottes;AOC;AOP;Ladoix premier cru Basses Mourottes blanc
611;Ladoix premier cru Basses Mourottes;AOC;AOP;Ladoix premier cru Basses Mourottes rouge
618;Ladoix premier cru;AOC;AOP;Ladoix premier cru blanc
612;Ladoix premier cru Bois Roussot;AOC;AOP;Ladoix premier cru Bois Roussot rouge
1814;Ladoix premier cru En Naget;AOC;AOP;Ladoix premier cru En Naget blanc
613;Ladoix premier cru Hautes Mourottes;AOC;AOP;Ladoix premier cru Hautes Mourottes blanc
613;Ladoix premier cru Hautes Mourottes;AOC;AOP;Ladoix premier cru Hautes Mourottes rouge
614;Ladoix premier cru La Corvée;AOC;AOP;Ladoix premier cru La Corvée blanc
614;Ladoix premier cru La Corvée;AOC;AOP;Ladoix premier cru La Corvée rouge
615;Ladoix premier cru La Micaude;AOC;AOP;Ladoix premier cru La Micaude blanc
615;Ladoix premier cru La Micaude;AOC;AOP;Ladoix premier cru La Micaude rouge
616;Ladoix premier cru Le Clou d'Orge;AOC;AOP;Ladoix premier cru Le Clou d'Orge blanc
616;Ladoix premier cru Le Clou d'Orge;AOC;AOP;Ladoix premier cru Le Clou d'Orge rouge
1813;Ladoix premier cru Le Rognet et Corton;AOC;AOP;Ladoix premier cru Le Rognet et Corton blanc
1815;Ladoix premier cru Les Buis;AOC;AOP;Ladoix premier cru Les Buis rouge
1816;Ladoix premier cru Les Grêchons et Foutrières;AOC;AOP;Ladoix premier cru Les Grêchons et Foutrières blanc
617;Ladoix premier cru Les Joyeuses;AOC;AOP;Ladoix premier cru Les Joyeuses rouge
618;Ladoix premier cru;AOC;AOP;Ladoix premier cru rouge
610;Ladoix;AOC;AOP;Ladoix rouge ou Ladoix Côte de Beaune
92;Lalande-de-Pomerol;AOC;AOP;Lalande-de-Pomerol
2037;Landes;;IGP;Landes blanc
2241;Landes Coteaux de Chalosse;;IGP;Landes Coteaux de Chalosse blanc
2241;Landes Coteaux de Chalosse;;IGP;Landes Coteaux de Chalosse mousseux de qualité blanc
2241;Landes Coteaux de Chalosse;;IGP;Landes Coteaux de Chalosse mousseux de qualité rosé
2241;Landes Coteaux de Chalosse;;IGP;Landes Coteaux de Chalosse mousseux de qualité rouge
2241;Landes Coteaux de Chalosse;;IGP;Landes Coteaux de Chalosse primeur ou nouveau blanc
2241;Landes Coteaux de Chalosse;;IGP;Landes Coteaux de Chalosse primeur ou nouveau rosé
2241;Landes Coteaux de Chalosse;;IGP;Landes Coteaux de Chalosse primeur ou nouveau rouge
2241;Landes Coteaux de Chalosse;;IGP;Landes Coteaux de Chalosse rosé
2241;Landes Coteaux de Chalosse;;IGP;Landes Coteaux de Chalosse rouge
2241;Landes Coteaux de Chalosse;;IGP;Landes Coteaux de Chalosse surmûri blanc
2242;Landes Côtes de l'Adour;;IGP;Landes Côtes de l'Adour blanc
2242;Landes Côtes de l'Adour;;IGP;Landes Côtes de l'Adour mousseux de qualité blanc
2242;Landes Côtes de l'Adour;;IGP;Landes Côtes de l'Adour mousseux de qualité rosé
2242;Landes Côtes de l'Adour;;IGP;Landes Côtes de l'Adour mousseux de qualité rouge
2242;Landes Côtes de l'Adour;;IGP;Landes Côtes de l'Adour primeur ou nouveau blanc
2242;Landes Côtes de l'Adour;;IGP;Landes Côtes de l'Adour primeur ou nouveau rosé
2242;Landes Côtes de l'Adour;;IGP;Landes Côtes de l'Adour primeur ou nouveau rouge
2242;Landes Côtes de l'Adour;;IGP;Landes Côtes de l'Adour rosé
2242;Landes Côtes de l'Adour;;IGP;Landes Côtes de l'Adour rouge
2242;Landes Côtes de l'Adour;;IGP;Landes Côtes de l'Adour surmûri blanc
2037;Landes;;IGP;Landes mousseux de qualité blanc
2037;Landes;;IGP;Landes mousseux de qualité rosé
