Code INSEE;Code Postal;Commune
42044;42500;LE CHAMBON-FEUGEROLLES
24501;24230;SAINT-SEURIN-DE-PRATS
11404;11610;VENTENAC-CABARDES
49256;49750;RABLAY-SUR-LAYON
8037;8260;AUVILLERS-LES-FORGES
76270;76290;FONTAINE-LA-MALLET
64208;64160;ESCOUBES
24541;24360;SOUDAT
95011;95710;AMBLEVILLE
54074;54300;BIENVILLE-LA-PETITE
58022;58130;BALLERAY
54005;54740;AFFRACOURT
61255;61400;MAUVES-SUR-HUISNE
14512;14110;PONTECOULANT
78382;78780;MAURECOURT
25584;25190;VALOREILLE
55304;55800;LOUPPY-LE-CHATEAU
57213;57320;FILSTROFF
1447;1250;VILLEREVERSURE
18091;18200;FARGES-ALLICHAMPS
16185;16140;LIGNE
24517;24170;SALLES-DE-BELVES
88086;88600;CHAMP-LE-DUC
21107;21490;BRETIGNY
2A268;20134;SAMPOLO
79092;79420;CLAVE
10363;10800;SAINT-THIBAULT
49012;49540;AUBIGNE-SUR-LAYON
31520;31370;SAJAS
88061;88410;BLEURVILLE
16376;16270;SURIS
88136;88000;DOGNEVILLE
33451;33126;SAINT-MICHEL-DE-FRONSAC
32141;32420;GAUJAN
14657;14670;SAINT-SAMSON
12026;12310;BERTHOLENE
72026;72110;BEAUFAY
88182;88490;FRAPELLE
64171;64170;CASTEIDE-CAMI
83018;83890;BESSE-SUR-ISSOLE
51353;51260;MARSANGIS
43216;43350;SAINT-PAULIEN
2462;2130;MAREUIL-EN-DOLE
88473;88320;TIGNECOURT
74239;74450;SAINT-JEAN-DE-SIXT
24076;24260;CAMPAGNE
80409;80320;HALLU
23015;23160;AZERABLES
45165;45220;GY-LES-NONAINS
16102;16100;COGNAC
72142;72610;GRANDCHAMP
25218;25530;EPENOUSE
88324;88170;LA NEUVEVILLE-SOUS-CHATENOIS
59006;59144;AMFROIPRET
77016;77167;BAGNEAUX-SUR-LOING
2B110;20212;FAVALELLO
12238;12780;SAINT-LEONS
86172;86430;MOUTERRE-SUR-BLOURDE
5078;5110;MONETIER-ALLEMONT
24233;24130;LAVEYSSIERE
64387;64230;MOMAS
28310;28250;LA PUISAYE
33054;33190;BLAIGNAC
6057;6440;L'ESCARENE
68353;68130;WAHLBACH
62225;62500;CLAIRMARAIS
66070;66320;ESPIRA-DE-CONFLENT
67421;67420;SAALES
23219;23300;SAINT-MAURICE-LA-SOUTERRAINE
2558;2170;LE NOUVION-EN-THIERACHE
34235;34610;ROSIS
31181;31410;LE FAUGA
59036;59440;AVESNES-SUR-HELPE
77293;77130;MISY-SUR-YONNE
62637;62590;OIGNIES
31423;31370;PLAGNOLE
24075;24550;CAMPAGNAC-LES-QUERCY
38160;38780;EYZIN-PINET
76042;76270;AUVILLIERS
72254;72610;ROUESSE-FONTAINE
78571;78860;SAINT-NOM-LA-BRETECHE
2507;2210;MONTGRU-SAINT-HILAIRE
38203;38220;LAFFREY
8122;8600;CHOOZ
30248;30190;SAINT-DEZERY
76013;76540;ANGERVILLE-LA-MARTEL
6090;6580;PEGOMAS
33141;33750;CROIGNON
38278;38470;NOTRE-DAME-DE-L'OSIER
1286;1300;PARVES
8332;8240;OCHES
5146;5140;SAINT-JULIEN-EN-BEAUCHENE
85237;85410;SAINT-LAURENT-DE-LA-SALLE
71325;71160;LA MOTTE-SAINT-JEAN
80694;80800;SAILLY-LE-SEC
33331;33190;PONDAURAT
10083;10260;CHAPPES
77377;77220;PRESLES-EN-BRIE
9118;9420;ESPLAS-DE-SEROU
53168;53970;NUILLE-SUR-VICOIN
52398;52230;POISSONS
61059;61190;BRESOLETTES
7136;48250;LAVEYRUNE
21159;21520;LA CHAUME
40139;40090;LAGLORIEUSE
45245;45250;OUZOUER-SUR-TREZEE
57467;57070;MEY
14421;14100;LE MESNIL-GUILLAUME
74020;74200;ARMOY
95268;95140;GARGES-LES-GONESSE
85194;85100;LES SABLES-D'OLONNE
85163;85330;NOIRMOUTIER-EN-L'ILE
63065;63520;CEILLOUX
8166;8170;FEPIN
56162;56270;PLOEMEUR
26327;26410;SAINT-ROMAN
57304;57400;HAUT-CLOCHER
53260;53360;SIMPLE
7193;7110;ROCHER
3078;3450;CHOUVIGNY
30301;30700;SAINT-VICTOR-DES-OULES
59668;59123;ZUYDCOOTE
54185;54330;ETREVAL
55106;55100;CHATTANCOURT
37252;37530;SOUVIGNY-DE-TOURAINE
68025;68480;BENDORF
21425;21500;MONTBARD
85108;85260;L'HERBERGEMENT
14088;14420;BONS-TASSILLY
87014;87250;BESSINES-SUR-GARTEMPE
21041;21580;AVOT
17153;17137;ESNANDES
95365;95850;MAREIL-EN-FRANCE
52229;52500;GRENANT
32261;32130;MONBLANC
25116;25360;CHAMPLIVE
21167;21310;CHEUGE
73214;73240;ROCHEFORT
45331;45510;VANNES-SUR-COSSON
76718;76190;VALLIQUERVILLE
21304;21580;GRANCEY-LE-CHATEAU-NEUVELLE
82170;82400;SAINT-PAUL-D'ESPIS
68323;68440;STEINBRUNN-LE-BAS
3168;3360;MEAULNE
56199;56110;ROUDOUALLEC
71582;71250;LA VINEUSE
46304;46240;SENIERGUES
1139;1560;CURCIAT-DONGALON
26271;26600;LA ROCHE-DE-GLUN
54345;54210;MANONCOURT-EN-VERMOIS
17130;17130;COUX
10414;10350;VILLELOUP
24420;24400;SAINT-GERY
59394;59980;MAUROIS
57634;57140;SAULNY
88129;88270;DERBAMONT
60012;60570;ANDEVILLE
70530;70110;VELLECHEVREUX-ET-COURBENANS
91179;91830;LE COUDRAY-MONTCEAUX
1114;1200;CONFORT
27074;27800;BOISNEY
82014;82600;BEAUPUY
29135;29750;LOCTUDY
88312;88170;MORELMAISON
30064;30770;CAMPESTRE-ET-LUC
1340;1300;SAINT-BOIS
63038;63610;BESSE-ET-SAINT-ANASTAISE
62488;62610;LANDRETHUN-LES-ARDRES
63452;63320;VERRIERES
62466;62650;HUMBERT
40275;40270;SAINT-MAURICE-SUR-ADOUR
85145;85110;MONSIREIGNE
89326;89100;ROSOY
37049;37310;CHAMBOURG-SUR-INDRE
7133;7220;LARNAS
60638;60250;THURY-SOUS-CLERMONT
76399;76270;LUCY
11275;11410;PAYRA-SUR-L'HERS
27268;27190;LE FRESNE
66197;66360;SOUANYAS
35168;35330;MAURE-DE-BRETAGNE
15205;15140;SAINT-PAUL-DE-SALERS
74290;74660;VALLORCINE
90019;90130;BRETAGNE
35056;35190;LA CHAPELLE-AUX-FILTZMEENS
14116;14190;LE BU-SUR-ROUVRES
57414;57790;LORQUIN
66120;66340;NAHUJA
49228;49490;NOYANT
78291;78930;GUERVILLE
31187;31470;FONSORBES
62240;62112;CORBEHEM
21158;21610;CHAUME-ET-COURCHAMP
70077;70110;BOREY
55256;55160;JONVILLE-EN-WOEVRE
23091;23500;GIOUX
1367;1560;SAINT-JULIEN-SUR-REYSSOUZE
66167;66800;SAILLAGOUSE
80264;80340;ECLUSIER-VAUX
37031;37140;BOURGUEIL
33299;33410;MOURENS
8041;8430;BAALONS
59659;59212;WIGNEHIES
1259;1310;MONTCET
86213;86480;ROUILLE
70144;70500;CHAUVIREY-LE-VIEIL
67008;67120;ALTORF
76446;76380;MONTIGNY
67266;67150;LIMERSHEIM
71253;71380;LANS
39404;39570;PANNESSIERES
2B072;20215;CASALTA
32424;32400;SEGOS
2449;2470;MACOGNY
15103;15120;LEUCAMP
36085;36150;GUILLY
77345;77750;ORLY-SUR-MORIN
78220;78690;LES ESSARTS-LE-ROI
64541;64370;URDES
54335;54370;MAIXE
1053;1000;BOURG-EN-BRESSE
14498;14700;PERTHEVILLE-NERS
39414;39350;LE PETIT-MERCEY
2463;2140;MARFONTAINE
62054;62179;AUDINGHEN
43023;43500;BEAUNE-SUR-ARZON
93078;93420;VILLEPINTE
65242;65140;LACASSAGNE
81251;81700;SAINT-GERMAIN-DES-PRES
87065;87220;FEYTIAT
1383;1240;SAINT-PAUL-DE-VARAX
58010;58430;ARLEUF
68206;68700;MICHELBACH
41062;41700;COUDDES
40226;40320;PIMBO
45167;45130;HUISSEAU-SUR-MAUVES
22187;22190;PLERIN
7216;7270;SAINT-BARTHELEMY-GROZON
65150;65300;CLARENS
31118;31620;CASTELNAU-D'ESTRETEFONDS
2105;2400;BOURESCHES
50611;50460;URVILLE-NACQUEVILLE
41083;41210;LA FERTE-BEAUHARNAIS
86115;86130;JAUNAY-CLAN
15156;15130;PRUNET
77114;77173;CHEVRY-COSSIGNY
32449;32240;TOUJOUSE
80177;80200;CARTIGNY
77435;77930;SAINT-SAUVEUR-SUR-ECOLE
38034;38270;BEAUREPAIRE
55321;55100;MARRE
1062;1360;BRESSOLLES
42329;42220;LA VERSANNE
27077;27520;BOISSEY-LE-CHATEL
3286;3400;TOULON-SUR-ALLIER
43250;43230;VALS-LE-CHASTEL
55560;55800;VILLERS-AUX-VENTS
28380;28630;SOURS
40296;40510;SEIGNOSSE
19193;19220;SAINT-CIRGUES-LA-LOUTRE
9285;9140;SEIX
55357;55400;MORGEMOULIN
78003;78660;ABLIS
62730;62370;RUMINGHEM
79253;79400;SAINT-GEORGES-DE-NOISNE
76705;76410;TOURVILLE-LA-RIVIERE
31204;31430;FUSTIGNAC
55311;55160;MAIZERAY
39326;39130;MESNOIS
63035;63460;BEAUREGARD-VENDON
57564;57810;RECHICOURT-LE-CHATEAU
43241;43370;SOLIGNAC-SUR-LOIRE
63001;63260;AIGUEPERSE
2492;2270;MONCEAU-LES-LEUPS
80648;80300;PYS
62412;62132;HARDINGHEN
28067;28120;CERNAY
52005;52120;AIZANVILLE
32123;32200;ESCORNEBOEUF
86142;86190;MAILLE
25557;25870;TALLENAY
43055;43100;CHANIAT
88132;88000;DEYVILLERS
33165;33370;FARGUES-SAINT-HILAIRE
40299;40700;SERRESLOUS-ET-ARRIBANS
89123;89800;COURGIS
50175;50310;EROUDEVILLE
9158;9230;LASSERRE
59337;59143;LEDERZEELE
89292;89360;PERCEY
72243;72510;PONTVALLAIN
11305;11360;QUINTILLAN
71108;71570;CHASSELAS
59479;59243;QUAROUBLE
76604;76730;SAINT-MARDS
12116;12460;HUPARLAC
32455;32230;TRONCENS
59329;59552;LAMBRES-LEZ-DOUAI
60162;60110;CORBEIL-CERF
2735;2220;TANNIERES
85187;85700;REAUMUR
65182;65400;GAILLAGOS
58291;58260;THIANGES
55551;55210;VIGNEULLES-LES-HATTONCHATEL
2633;2220;QUINCY-SOUS-LE-MONT
10019;10220;VAL-D'AUZON
61196;61130;LE GUE-DE-LA-CHAINE
27573;27160;SAINT-NICOLAS-D'ATTEZ
65289;65220;LUBY-BETMONT
76393;76440;LONGMESNIL
8390;8400;SAINTE-MARIE
51081;51140;BRANSCOURT
64432;64470;OSSAS-SUHARE
54237;54115;GRIMONVILLER
85209;85210;SAINT-ETIENNE-DE-BRILLOUET
19214;19220;SAINT-JULIEN-AUX-BOIS
28013;28700;AUNAY-SOUS-AUNEAU
22375;22290;TRESSIGNAUX
26191;26740;MONTBOUCHER-SUR-JABRON
46155;46160;LARNAGOL
31072;31230;BOISSEDE
57630;57400;SARREBOURG
2051;2850;BARZY-SUR-MARNE
80312;80360;FINS
17152;17120;EPARGNES
28062;28410;BROUE
35104;35120;EPINIAC
77276;77100;MAREUIL-LES-MEAUX
32092;32200;CATONVIELLE
14213;14220;CURCY-SUR-ORNE
24377;24260;SAINT-AVIT-DE-VIALARD
37247;37800;SEPMES
24447;24330;SAINTE-MARIE-DE-CHIGNAC
12001;12630;AGEN-D'AVEYRON
51279;51260;GRANGES-SUR-AUBE
21671;21330;VERTAULT
24071;24360;BUSSIERE-BADIL
70217;70310;ESMOULIERES
45055;45310;BRICY
66156;66730;RABOUILLET
6051;6260;LA CROIX-SUR-ROUDOULE
10007;10200;ARCONVILLE
16372;16380;SOUFFRIGNAC
45332;45290;VARENNES-CHANGY
24344;24340;PUYRENIER
21704;21400;VILLIERS-LE-DUC
62204;62870;CAMPAGNE-LES-HESDIN
38061;38500;LA BUISSE
76528;76340;RIEUX
80245;80370;DOMLEGER-LONGVILLERS
52102;52200;CHAMPIGNY-LES-LANGRES
35088;35150;CORPS-NUDS
51381;51270;MONTMORT-LUCY
2B069;20237;CASABIANCA
60044;60250;BALAGNY-SUR-THERAIN
33109;33640;CASTRES-GIRONDE
55531;55800;VASSINCOURT
62877;62760;WARLINCOURT-LES-PAS
77517;77410;VILLEVAUDE
57576;57480;RETTEL
32031;32190;BASCOUS
77316;77250;MORET-SUR-LOING
32191;32110;LANNE-SOUBIRAN
76542;76560;ROUTES
9298;9110;SORGEAT
76071;76630;BELLENGREVILLE
68114;68210;GUEVENATTEN
33157;33420;ESPIET
62043;62730;LES ATTAQUES
8328;8700;NOUZONVILLE
82055;82500;ESPARSAC
59529;59440;SAINT-AUBIN
22084;22270;JUGON-LES-LACS
51068;51340;BLESME
80186;80320;CHAULNES
26110;26600;CROZES-HERMITAGE
72227;72600;PANON
15035;15170;CHALINARGUES
51416;51270;ORBAIS-L'ABBAYE
80116;80910;BOUCHOIR
52021;52130;ATTANCOURT
59555;59216;SARS-POTERIES
10116;10320;CRESANTIGNES
60023;60880;ARMANCOURT
60596;60220;SAINT-SAMSON-LA-POTERIE
79085;79170;CHERIGNE
27474;27740;POSES
62122;62124;BEUGNY
21152;21320;CHATEAUNEUF
39330;39800;MIERY
24383;24500;SAINT-CAPRAISE-D'EYMET
10138;10500;EPAGNE
80390;80250;GRIVESNES
46038;46130;BRETENOUX
16383;16560;TOURRIERS
27127;27400;CANAPPEVILLE
74103;74700;DOMANCY
46106;46600;FLOIRAC
65455;65150;TUZAGUET
80767;80140;LE TRANSLAY
39227;39520;FONCINE-LE-BAS
80482;80490;LIMEUX
25522;25210;SAINT-JULIEN-LES-RUSSEY
36227;36160;URCIERS
62876;62450;WARLENCOURT-EAUCOURT
31403;31330;ONDES
54418;54370;PARROY
81223;81240;LE RIALET
5097;5700;ORPIERRE
61446;61370;SAINT-PIERRE-DES-LOGES
82097;82120;LAVIT
57623;57560;SAINT-QUIRIN
76350;76113;HAUTOT-SUR-SEINE
49366;49420;VERGONNES
37137;37330;LUBLE
80650;80115;QUERRIEU
11299;11250;PREIXAN
33378;33220;SAINT-AVIT-SAINT-NAZAIRE
31137;31290;CESSALES
14038;14480;BANVILLE
59332;59390;LANNOY
9269;9000;SAINT-MARTIN-DE-CARALP
36208;36160;SAINTE-SEVERE-SUR-INDRE
71162;71400;CURGY
53148;53400;MEE
80071;80630;BEAUVAL
40156;40410;LIPOSTHEY
59126;59169;CANTIN
27278;27780;GARENNES-SUR-EURE
54014;54450;ANCERVILLER
73244;73440;SAINT-JEAN-DE-BELLEVILLE
78609;78250;TESSANCOURT-SUR-AUBETTE
10362;10300;SAINTE-SAVINE
28069;28410;CHAMPAGNE
61463;61600;LA SAUVAGERE
2350;2350;GOUDELANCOURT-LES-PIERREPONT
39028;39800;AUMONT
48003;48190;ALLENC
88173;88130;FLOREMONT
35103;35640;EANCE
28051;28800;BONNEVAL
38062;38530;LA BUISSIERE
95489;95350;PISCOP
85026;85430;LA BOISSIERE-DES-LANDES
89417;89700;TISSEY
57086;57930;BELLES-FORETS
29060;29950;GOUESNACH
72006;72610;ARCONNAY
21430;21390;MONTIGNY-SAINT-BARTHELEMY
21150;21190;CHASSAGNE-MONTRACHET
56221;56220;SAINT-JACUT-LES-PINS
91471;91400;ORSAY
31491;31540;SAINT-JULIA
27128;27420;CANTIERS
71532;71250;TAIZE
2236;2380;CRECY-AU-MONT
17302;17250;ROMEGOUX
70083;70800;BOULIGNEY
55179;55500;ERNEVILLE-AUX-BOIS
22117;22410;LANTIC
85208;85170;SAINT-DENIS-LA-CHEVASSE
51613;51360;VERZENAY
71179;71420;DOMPIERRE-SOUS-SANVIGNES
38437;38140;SAINT-PAUL-D'IZEAUX
22031;22160;CARNOET
53270;53120;VIEUVY
69081;69130;ECULLY
13215;13015;MARSEILLE-15E--ARRONDISSEMENT
86126;86300;LEIGNES-SUR-FONTAINE
53175;53260;PARNE-SUR-ROC
18173;18130;OSMERY
25020;25400;ARBOUANS
5016;5700;LA BATIE-MONTSALEON
68043;68540;BOLLWILLER
64342;64560;LICQ-ATHEREY
5121;5190;ROCHEBRUNE
1454;1300;VIRIGNIN
54273;54800;JARNY
15002;15100;ALLEUZE
58068;58120;CHAUMARD
27210;27170;ECARDENVILLE-LA-CAMPAGNE
86192;86500;PLAISANCE
24365;24380;SAINT-AMAND-DE-VERGT
66079;66320;FINESTRET
93064;93110;ROSNY-SOUS-BOIS
39407;39230;PASSENANS
42269;42600;SAINT-PAUL-D'UZORE
65016;65200;ANTIST
31210;31290;GARDOUCH
29202;29410;PLOUNEOUR-MENEZ
82050;82340;DUNES
59556;59145;SASSEGNIES
37112;37340;GIZEUX
54332;54700;MAIDIERES
14566;14280;SAINT-CONTEST
28323;28170;SAINT-ANGE-ET-TORCAY
73156;73170;MEYRIEUX-TROUET
15138;15300;MURAT
30221;30150;ROQUEMAURE
80733;80300;SENLIS-LE-SEC
12005;12210;ALPUECH
53040;53410;BOURGON
16358;16710;SAINT-YRIEIX-SUR-CHARENTE
25397;25320;MONTFERRAND-LE-CHATEAU
61263;61250;MENIL-ERREUX
39409;39290;PEINTRE
27050;27170;BEAUMONTEL
63472;63270;YRONDE-ET-BURON
41071;41220;CROUY-SUR-COSSON
35143;35360;LANDUJAN
95409;95570;MOISSELLES
70215;70400;ERREVET
62416;62130;HAUTECLOQUE
95298;95640;HARAVILLIERS
73059;73100;BRISON-SAINT-INNOCENT
21049;21580;BARJON
37010;37110;AUZOUER-EN-TOURAINE
71087;71460;CHAPAIZE
51595;51320;VATRY
80324;80140;FONTAINE-LE-SEC
4118;4250;MELVE
30279;30330;SAINT-LAURENT-LA-VERNEDE
14191;14470;COURSEULLES-SUR-MER
66196;66690;SOREDE
21510;21400;PRUSLY-SUR-OURCE
59336;59259;LECLUSE
44129;44160;PONTCHATEAU
44005;44320;ARTHON-EN-RETZ
61060;61270;BRETHEL
46025;46800;BELMONTET
79216;79230;PRAHECQ
31376;31260;MONTGAILLARD-DE-SALIES
25565;25370;TOUILLON-ET-LOUTELET
11135;11140;LA FAJOLLE
80546;80132;MIANNAY
74278;74300;THYEZ
85035;85470;BRETIGNOLLES-SUR-MER
79057;79170;BRIOUX-SUR-BOUTONNE
17089;17100;LA CHAPELLE-DES-POTS
82007;82220;AUTY
39325;39600;MESNAY
28376;28330;SOIZE
39504;39270;SARROGNA
61259;61270;LE MENIL-BERARD
31251;31230;LABASTIDE-PAUMES
87150;87800;SAINT-HILAIRE-LES-PLACES
89138;89120;DICY
2A017;20167;APPIETTO
80273;80290;EPLESSIER
52127;52240;CHOISEUL
62455;62850;HOCQUINGHEN
11357;11170;SAINT-MARTIN-LE-VIEIL
16345;16150;SAINT-QUENTIN-SUR-CHARENTE
63069;63670;LE CENDRE
53104;53200;GENNES-SUR-GLAIZE
21491;21120;POISEUL-LES-SAULX
2106;2160;BOURG-ET-COMIN
8383;8250;SAINT-JUVIN
80464;80230;LANCHERES
10106;10400;COURCEROY
30044;30450;BONNEVAUX
3099;3240;DEUX-CHAISES
36064;36130;DIORS
24368;24410;SAINT-ANTOINE-CUMOND
76502;76750;PIERREVAL
64467;64110;RONTIGNON
71006;71800;AMANZE
34015;34360;ASSIGNAN
55105;55400;CHATILLON-SOUS-LES-COTES
83112;83270;SAINT-CYR-SUR-MER
57399;57630;LEZEY
2A189;20113;OLMETO
76666;76440;SAUMONT-LA-POTERIE
64047;64220;ARNEGUY
77188;77590;FONTAINE-LE-PORT
61363;61380;SAINT-AQUILIN-DE-CORBION
7042;7700;BOURG-SAINT-ANDEOL
52489;52240;THOL-LES-MILLIERES
48134;48160;SAINT-ANDEOL-DE-CLERGUEMORT
21568;21500;SAINT-REMY
25361;25160;MALBUISSON
89330;89270;SACY
80068;80370;BEAUMETZ
67407;67410;ROHRWILLER
51530;51400;SEPT-SAULX
52198;52130;FAYS
22327;22100;SAINT-SAMSON-SUR-RANCE
62409;62111;HANNESCAMPS
62826;62520;LE TOUQUET-PARIS-PLAGE
53005;53240;ANDOUILLE
62108;62600;BERCK
16375;16260;SUAUX
14627;14700;SAINT-MARTIN-DE-MIEUX
71048;71110;BOURG-LE-COMTE
74104;74210;DOUSSARD
21370;21110;MAGNY-SUR-TILLE
21210;21320;CREANCEY
13005;13400;AUBAGNE
80311;80500;FIGNIERES
31339;31530;MERENVIELLE
52298;52500;MAATZ
32421;32130;SAVIGNAC-MONA
59382;59238;MARETZ
77481;77370;VANVILLE
54193;54470;FEY-EN-HAYE
27085;27310;BOSC-BENARD-CRESCY
76744;76340;VILLERS-SOUS-FOUCARMONT
77029;77390;BEAUVOIR
10440;10200;VOIGNY
17054;17270;BORESSE-ET-MARTRON
80275;80360;EQUANCOURT
62642;62460;OURTON
76395;76860;LONGUEIL
42109;42130;L'HOPITAL-SOUS-ROCHEFORT
31216;31380;GEMIL
95018;95100;ARGENTEUIL
77365;77540;LE PLESSIS-FEU-AUSSOUX
37170;37370;NEUVY-LE-ROI
81110;81190;JOUQUEVIEL
74107;74270;DROISY
32194;32100;LARRESSINGLE
76029;76340;AUBERMESNIL-AUX-ERABLES
33519;33320;LE TAILLAN-MEDOC
28024;28630;BARJOUVILLE
17316;17520;SAINT-CIERS-CHAMPAGNE
51310;51390;JOUY-LES-REIMS
22098;22400;LANDEHEN
38086;38470;CHASSELAY
67503;67330;UTTWILLER
76544;76440;ROUVRAY-CATILLON
77299;77250;MONTARLOT
55267;55210;LACHAUSSEE
14633;14140;SAINT-MARTIN-DU-MESNIL-OURY
91374;91150;MAROLLES-EN-BEAUCE
51569;51370;THILLOIS
10034;10110;BAR-SUR-SEINE
40224;40300;PEYREHORADE
2832;2120;WIEGE-FATY
56025;56430;BRIGNAC
49380;49150;VAULANDRY
88321;88300;NEUFCHATEAU
80671;80620;RIBEAUCOURT
47221;47170;REAUP-LISSE
68124;68130;HAUSGAUEN
41296;41600;VOUZON
50400;50360;PICAUVILLE
39394;39270;ONOZ
3272;3120;SERVILLY
77473;77710;TREUZY-LEVELAY
69267;69910;VILLIE-MORGON
71407;71190;SAINT-DIDIER-SUR-ARROUX
57598;57520;ROUHLING
64470;64160;SAINT-ARMOU
18187;18370;PREVERANGES
8184;8370;FROMY
34274;34380;SAINT-MARTIN-DE-LONDRES
88249;88300;JAINVILLOTTE
44032;44330;LA CHAPELLE-HEULIN
52138;52160;COLMIER-LE-HAUT
21427;21360;MONTCEAU-ET-ECHARNANT
46064;46150;CATUS
80195;80340;CHUIGNOLLES
49071;49750;CHANZEAUX
27163;27500;COLLETOT
37072;37500;CHINON
44166;44640;SAINT-JEAN-DE-BOISEAU
62559;62860;MARQUION
21164;21320;CHAZILLY
38059;38320;BRIE-ET-ANGONNES
97305;97355;MACOURIA
97232;97280;LE VAUCLIN
86292;86190;VILLIERS
33359;33580;ROQUEBRUNE
60523;60155;RAINVILLERS
10127;10240;DOMMARTIN-LE-COQ
71266;71540;LUCENAY-L'EVEQUE
89275;89113;NEUILLY
55162;55240;DOMREMY-LA-CANNE
70321;70200;MAGNY-VERNOIS
34133;34700;LAVALETTE
30164;30430;MEJANNES-LE-CLAP
64195;64410;COUBLUCQ
24361;24520;SAINT-AGNE
65457;65140;UGNOUAS
24084;24170;CARVES
78562;78610;SAINT-LEGER-EN-YVELINES
80358;80110;FRESNOY-EN-CHAUSSEE
57074;57410;BETTVILLER
14107;14710;BRICQUEVILLE
65385;65250;SAINT-ARROMAN
67156;67170;GEUDERTHEIM
38315;38480;LE PONT-DE-BEAUVOISIN
61209;61320;JOUE-DU-BOIS
59570;59380;SOCX
31335;31110;MAYREGNE
4128;4110;MONTFURON
2590;2330;PARGNY-LA-DHUYS
8472;8270;VIEL-SAINT-REMY
50156;50360;CROSVILLE-SUR-DOUVE
70480;70140;SAUVIGNEY-LES-PESMES
77252;77550;LIMOGES-FOURCHES
61033;61140;BEAULANDAIS
10393;10500;VALLENTIGNY
23093;23230;GOUZON
18261;18210;THAUMIERS
27042;27230;BARVILLE
59642;59870;WARLAING
21113;21220;BROINDON
55146;55110;DANNEVOUX
36132;36160;LA MOTTE-FEUILLY
21219;21220;CURTIL-VERGY
54425;54490;PIENNES
4059;4330;CLUMANC
48098;48110;MOLEZON
54442;54330;QUEVILLONCOURT
77262;77560;LOUAN-VILLEGRUIS-FONTAINE
79164;79500;MAISONNAY
51555;51320;SOUDE
22283;22260;SAINT-CLET
58173;58250;MONTARON
65208;65170;GRAILHEN
7279;7220;SAINT-MONTAN
31500;31110;SAINT-MAMET
17142;17139;DOMPIERRE-SUR-MER
71524;71220;SIVIGNON
71541;71270;TORPES
41040;41330;LA CHAPELLE-VENDOMOISE
4062;4530;LA CONDAMINE-CHATELARD
17463;17300;VERGEROUX
42199;42370;SAINT-ANDRE-D'APCHON
61181;61230;GACE
82163;82120;SAINT-JEAN-DU-BOUZET
61350;61420;LA ROCHE-MABILE
52303;52500;MAIZIERES-SUR-AMANCE
61302;61160;NEAUPHE-SUR-DIVE
80708;80700;SAINT-MARD
64194;64160;COSLEDAA-LUBE-BOAST
67351;67160;SEEBACH
14376;14250;LONGRAYE
17277;17400;SAINT-DENIS-DU-PIN
11040;11200;BIZANET
62429;62142;HENNEVEUX
44153;44110;SAINT-AUBIN-DES-CHATEAUX
81248;81390;SAINT-GAUZENS
13028;13600;LA CIOTAT
11255;11100;MONTREDON-DES-CORBIERES
48030;48000;BRENOUX
71257;71530;LESSARD-LE-NATIONAL
55140;55110;CUNEL
68044;68650;LE BONHOMME
77152;77190;DAMMARIE-LES-LYS
25075;25560;BONNEVAUX
9311;9110;TIGNAC
76328;76850;GRIGNEUSEVILLE
61136;61550;COUVAINS
77490;77440;VENDREST
76732;76450;BUTOT-VENESVILLE
76516;76270;QUIEVRECOURT
38450;38210;SAINT-QUENTIN-SUR-ISERE
54110;54420;CERVILLE
25334;25270;LEVIER
72054;72470;CHAMPAGNE
21495;21130;PONT
64557;64410;VIGNES
63238;63230;MONTFERMY
23102;23270;LADAPEYRE
66121;66170;NEFIACH
10319;10160;RIGNY-LE-FERRON
45261;45470;REBRECHIEN
76513;76840;QUEVILLON
78605;78910;TACOIGNIERES
88437;88270;SAINT-VALLIER
36040;36500;LA CHAPELLE-ORTHEMALE
27262;27630;FOURGES
21706;21400;VILLOTTE-SUR-OURCE
39274;39310/01410;LAJOUX
70404;70210;PASSAVANT-LA-ROCHERE
32170;32400;LABARTHETE
87082;87500;LADIGNAC-LE-LONG
12212;12540;SAINT-BEAULIZE
2B217;20229;PIAZZOLE
45129;45220;DOUCHY
2711;2220;SERCHES
33070;33480;BRACH
67186;67360;HEGENEY
3219;3390;SAINT-BONNET-DE-FOUR
39122;39130;CHATILLON
2246;2480;CUGNY
17401;17330;SAINT-SEVERIN-SUR-BOUTONNE
51317;51600;LAVAL-SUR-TOURBE
38067;38460;CHAMAGNIEU
12292;12400;VERSOLS-ET-LAPEYRE
51236;51310;LES ESSARTS-LE-VICOMTE
74170;74150;MASSINGY
53100;53190;FOUGEROLLES-DU-PLESSIS
68052;68780;BRETTEN
80801;80200;VILLERS-CARBONNEL
16044;16700;BIOUSSAC
59034;59710;AVELIN
46297;46340;SALVIAC
25462;25300;PONTARLIER
27642;27170;LE TILLEUL-OTHON
51516;51260;SAINT-SATURNIN
74228;74350;SAINT-BLAISE
62384;62147;GRAINCOURT-LES-HAVRINCOURT
73201;73350;PLANAY
64522;64260;SEVIGNACQ-MEYRACQ
72269;72120;SAINT-CALAIS
30246;30460;SAINTE-CROIX-DE-CADERLE
37128;37130;LIGNIERES-DE-TOURAINE
95254;95830;FREMECOURT
80005;80370;AGENVILLE
86085;86110;COUSSAY
31382;31370;MONTGRAS
86108;86330;LA GRIMAUDIERE
